Epoch	Iteration	Training Time	Validation Time	Training MNLL	Training Count MSE	Validation MNLL	Validation Profile Pearson	Validation Count Pearson	Validation Count MSE	Saved?
30	19700	1.209155559539795	0.23475432395935059	427.6623229980469	0.5294930338859558	244.05130004882812	0.27984312	0.62371844	0.49413397908210754	False
30	19800	1.2174782752990723	0.23248720169067383	424.3236083984375	0.40956810116767883	243.82882690429688	0.280675	0.6306944	0.8365803360939026	False
30	19900	1.2079339027404785	0.230665922164917	447.8760986328125	0.4860197603702545	243.6123809814453	0.28081763	0.6254103	1.1184961795806885	False
30	20000	1.2046222686767578	0.23553729057312012	433.720458984375	0.3664773106575012	243.47491455078125	0.28117973	0.6275693	0.8211404085159302	False
31	20100	0.12359762191772461	0.23113131523132324	421.1407165527344	0.5766043663024902	243.6766357421875	0.28069934	0.626951	0.8335388898849487	False
31	20200	1.2088887691497803	0.23556828498840332	395.81549072265625	0.22122295200824738	243.67446899414062	0.28047082	0.62873876	0.7914983034133911	False
31	20300	1.2055556774139404	0.23598814010620117	392.57666015625	0.3220894932746887	243.65283203125	0.2809168	0.62603354	0.8472223281860352	False
31	20400	1.2994492053985596	0.22936367988586426	398.71795654296875	0.2663753628730774	243.64236450195312	0.28095713	0.62385404	1.010333776473999	False
31	20500	1.2489266395568848	0.2324972152709961	366.61669921875	0.3576585054397583	243.68585205078125	0.2806735	0.6216726	0.7652222514152527	False
31	20600	1.2332055568695068	0.23649382591247559	386.02734375	0.3292444050312042	243.5203857421875	0.28084418	0.6267238	0.8988174200057983	False
31	20700	1.2202486991882324	0.23088288307189941	369.89398193359375	0.3888622224330902	243.62257385253906	0.281023	0.6147199	0.9259017705917358	False
32	20800	0.6328222751617432	0.23575139045715332	399.708251953125	0.3671441674232483	243.77293395996094	0.28099194	0.63568926	0.8030195832252502	False
32	20900	1.238067626953125	0.23480439186096191	429.3852233886719	0.26306089758872986	243.5669708251953	0.28092307	0.6275028	1.0015790462493896	False
32	21000	1.2399704456329346	0.23576068878173828	372.9679260253906	0.36355721950531006	243.69329833984375	0.28049412	0.6302205	0.6466543674468994	False
32	21100	1.221998929977417	0.23579001426696777	407.87005615234375	0.451255738735199	243.58322143554688	0.28098345	0.62714255	0.8338016271591187	False
32	21200	1.251065731048584	0.23551416397094727	392.25518798828125	0.3427281081676483	243.58836364746094	0.2807711	0.62848544	1.0103380680084229	False
32	21300	1.2462584972381592	0.23092293739318848	391.36834716796875	0.3055828809738159	243.66831970214844	0.2805265	0.6309804	1.102524995803833	False
33	21400	0.1621992588043213	0.2301502227783203	451.864013671875	0.2710809111595154	243.7793426513672	0.28113088	0.6253203	1.0384942293167114	False
33	21500	1.204831600189209	0.22995662689208984	409.2542724609375	0.4076574146747589	243.75889587402344	0.28032038	0.6305399	0.8076889514923096	False
33	21600	1.20817232131958	0.22908449172973633	408.2353820800781	0.3088366389274597	243.68585205078125	0.28076416	0.63242733	0.8511120676994324	False
33	21700	1.2028660774230957	0.23006272315979004	403.0908203125	0.2931362986564636	243.6713104248047	0.28091452	0.6310824	0.8142391443252563	False
33	21800	1.2152020931243896	0.23043346405029297	397.70233154296875	0.29218995571136475	243.5099334716797	0.28104705	0.63656116	0.8234204053878784	False
33	21900	1.2048139572143555	0.23583722114562988	371.3218994140625	0.3163056969642639	243.9787139892578	0.28068337	0.63890433	0.8900800347328186	False
33	22000	1.2160263061523438	0.2299652099609375	462.467041015625	0.42427563667297363	243.61569213867188	0.2806704	0.6315192	0.8137978315353394	False
34	22100	0.663524866104126	0.22996211051940918	374.3711242675781	0.31154847145080566	243.67559814453125	0.28069532	0.6384199	0.8115031719207764	False
34	22200	1.2072639465332031	0.23000884056091309	432.08489990234375	0.48228979110717773	243.7255401611328	0.28073633	0.63696855	0.8889127969741821	False
34	22300	1.2144527435302734	0.22923684120178223	437.8927917480469	0.3542046546936035	243.46633911132812	0.28131756	0.6357219	0.7415937185287476	True
34	22400	1.2834525108337402	0.22878050804138184	448.0775146484375	0.3722307085990906	243.54844665527344	0.28122368	0.63531697	0.775000810623169	False
34	22500	1.2181212902069092	0.22945666313171387	407.62921142578125	0.3353782892227173	243.5707244873047	0.28120932	0.6291772	1.0854220390319824	False
34	22600	1.2119276523590088	0.2296915054321289	399.47833251953125	0.28767815232276917	243.51524353027344	0.28116995	0.6322638	0.7618723511695862	False
35	22700	0.20318961143493652	0.2299802303314209	356.7645263671875	0.33744630217552185	243.75161743164062	0.28087157	0.62372285	1.0439813137054443	False
35	22800	1.2279601097106934	0.23488473892211914	376.8154296875	0.2944483458995819	243.5776824951172	0.28111672	0.6268865	0.7262945175170898	False
35	22900	1.2132532596588135	0.23036599159240723	377.156982421875	0.43256357312202454	243.6007843017578	0.28123212	0.6296418	0.8748182058334351	False
35	23000	1.2247769832611084	0.22984838485717773	428.64404296875	0.41239607334136963	243.64633178710938	0.28043616	0.6165699	1.0572381019592285	False
35	23100	1.2124083042144775	0.2303478717803955	465.322998046875	0.30854758620262146	243.5930938720703	0.28103063	0.63743174	1.1493721008300781	False
35	23200	1.212918996810913	0.22968816757202148	387.3987731933594	0.40384745597839355	243.53948974609375	0.28123605	0.6339836	0.9242959022521973	False
35	23300	1.208916187286377	0.22974014282226562	398.1402893066406	0.2714526951313019	243.78077697753906	0.2808321	0.6320769	0.7605323791503906	False
36	23400	0.7122490406036377	0.23107624053955078	425.9593505859375	0.34247535467147827	243.55279541015625	0.28086305	0.6262524	0.8345487713813782	False
36	23500	1.2322826385498047	0.2363288402557373	398.4779357910156	0.37669235467910767	243.6241912841797	0.28049892	0.6275425	0.8744246959686279	False
36	23600	1.2326586246490479	0.23620009422302246	445.5115661621094	0.3429867625236511	243.55755615234375	0.28121603	0.62972796	0.7734674215316772	False
36	23700	1.2161223888397217	0.23545289039611816	443.0025939941406	0.4529995918273926	243.8513641357422	0.28115386	0.6303768	0.9723225831985474	False
36	23800	1.248328685760498	0.23514866828918457	385.92559814453125	0.4126880168914795	243.50958251953125	0.28109807	0.6292372	0.7460663318634033	False
36	23900	1.216773271560669	0.23574185371398926	413.26312255859375	0.4324384033679962	243.64646911621094	0.281062	0.6318821	1.1485421657562256	False
37	24000	0.24126839637756348	0.23566484451293945	367.8002624511719	0.2600800096988678	243.5614776611328	0.280639	0.633728	0.8765498399734497	False
37	24100	1.2164263725280762	0.23640012741088867	394.4095458984375	0.34828823804855347	243.38616943359375	0.28113297	0.62747204	0.9349671602249146	False
37	24200	1.2186517715454102	0.23542237281799316	445.02374267578125	0.38890936970710754	243.46311950683594	0.28119236	0.63259965	0.7864377498626709	False
37	24300	1.2106678485870361	0.22922110557556152	370.9320983886719	0.3552546501159668	243.5084228515625	0.28083315	0.6293129	0.9943279027938843	False
37	24400	1.2043366432189941	0.2353813648223877	367.5615234375	0.32451528310775757	243.65493774414062	0.2806363	0.61296815	0.9536755084991455	False
37	24500	1.2162771224975586	0.22939205169677734	367.1485290527344	0.2532443404197693	243.5217742919922	0.2808799	0.628191	0.900675892829895	False
37	24600	1.214613676071167	0.229811429977417	390.8589782714844	0.33332565426826477	244.0089874267578	0.28104177	0.6225301	0.8976919651031494	False
38	24700	0.7395267486572266	0.2308945655822754	334.861572265625	0.37023040652275085	243.52096557617188	0.2814815	0.63104963	0.9961121082305908	False
38	24800	1.2018065452575684	0.2293987274169922	404.1273498535156	0.3321806490421295	243.60806274414062	0.28060088	0.62438846	0.9757840633392334	False
38	24900	1.202883243560791	0.23662352561950684	385.3541259765625	0.4837243854999542	243.36972045898438	0.28152704	0.63114053	0.8412289619445801	False
38	25000	1.2164280414581299	0.22931337356567383	409.42449951171875	0.21439510583877563	243.65699768066406	0.28069103	0.62723136	0.8845211267471313	False
38	25100	1.2012124061584473	0.2302384376525879	463.5718994140625	0.3530963659286499	243.48683166503906	0.28106043	0.6265019	0.7596858739852905	False
38	25200	1.2095661163330078	0.23644733428955078	428.1744384765625	0.3178057372570038	243.51316833496094	0.28127873	0.6286477	0.7646944522857666	False
39	25300	0.27783966064453125	0.23600006103515625	418.04193115234375	0.29457002878189087	243.7086944580078	0.28123078	0.6326724	1.0063424110412598	False
39	25400	1.2256243228912354	0.2349543571472168	388.89654541015625	0.41231971979141235	243.5421905517578	0.28104147	0.6400732	0.7337914705276489	False
39	25500	1.225043535232544	0.22963166236877441	379.59075927734375	0.35388433933258057	243.5267791748047	0.28111833	0.62824214	1.0038769245147705	False
39	25600	1.209212064743042	0.22855210304260254	414.353515625	0.3089340329170227	243.64073181152344	0.2806997	0.6093766	1.2176551818847656	False
39	25700	1.1998708248138428	0.22980594635009766	377.6215515136719	0.5837490558624268	243.6092529296875	0.2807956	0.61821127	0.9389835596084595	False
39	25800	1.2203269004821777	0.23564410209655762	402.57830810546875	0.3676949143409729	243.5779571533203	0.28121546	0.62622494	0.9537286758422852	False
39	25900	1.2236120700836182	0.23578929901123047	355.50677490234375	0.3902081847190857	243.4156036376953	0.28098953	0.6336184	1.1236305236816406	False
40	26000	0.7829647064208984	0.23557066917419434	362.51336669921875	0.39483165740966797	243.48240661621094	0.28117266	0.63034356	0.9061845541000366	False
40	26100	1.218264102935791	0.23426508903503418	447.8777770996094	0.27457675337791443	243.71401977539062	0.28026235	0.6094755	0.9962884783744812	False
40	26200	1.2275974750518799	0.23501133918762207	501.0684509277344	0.4861074686050415	244.163330078125	0.2811542	0.6199103	0.8861185312271118	False
40	26300	1.2476584911346436	0.23284053802490234	446.19598388671875	0.24210357666015625	243.54904174804688	0.28094718	0.6281829	0.9900327920913696	False
40	26400	1.2062456607818604	0.2356874942779541	401.987548828125	0.33029210567474365	243.4894256591797	0.28129014	0.6242143	1.0022698640823364	False
40	26500	1.2253262996673584	0.23367691040039062	431.33856201171875	0.34468722343444824	243.67115783691406	0.281168	0.6332964	0.7616756558418274	False
41	26600	0.32727575302124023	0.23414397239685059	391.9204406738281	0.41079410910606384	243.6864471435547	0.28107798	0.63107383	0.7936021685600281	False
41	26700	1.2524187564849854	0.2348031997680664	435.208251953125	0.31296345591545105	243.45635986328125	0.2811835	0.6316937	0.9851294755935669	False
41	26800	1.236039638519287	0.23563909530639648	445.2052001953125	0.319359689950943	243.36302185058594	0.28148556	0.63729703	0.8056453466415405	True
41	26900	1.2992804050445557	0.23044371604919434	430.25653076171875	0.32832610607147217	243.4838104248047	0.28100002	0.63411486	0.8782936334609985	False
41	27000	1.2082715034484863	0.2303142547607422	414.1954040527344	0.33040833473205566	243.4158935546875	0.28145617	0.6365995	0.8670876622200012	False
41	27100	1.2386319637298584	0.2297358512878418	408.57366943359375	0.3530060648918152	243.44424438476562	0.2808754	0.6336088	0.6690806150436401	True
41	27200	1.2513227462768555	0.22963881492614746	427.62060546875	0.3229650557041168	243.5306396484375	0.28116217	0.636031	0.8564435243606567	False
42	27300	0.8291687965393066	0.23556852340698242	423.3197021484375	0.39974987506866455	243.4383087158203	0.28118452	0.63509107	0.8579468727111816	False
42	27400	1.2209525108337402	0.2278428077697754	371.0712890625	0.39085128903388977	243.45115661621094	0.28122067	0.63517237	0.8419268131256104	False
42	27500	1.2144279479980469	0.2287919521331787	416.18560791015625	0.28770577907562256	243.66107177734375	0.28085518	0.6271196	0.9946510195732117	False
42	27600	1.2209951877593994	0.23597240447998047	387.13397216796875	0.35903850197792053	243.5049591064453	0.28098056	0.6354231	0.9358892440795898	False
42	27700	1.220693826675415	0.23325347900390625	401.8314208984375	0.3066155016422272	243.5345001220703	0.28128082	0.63188183	0.9851963520050049	False
42	27800	1.2226934432983398	0.2342853546142578	424.0669860839844	0.47509223222732544	243.4923095703125	0.28109708	0.6341057	0.8198574781417847	False
43	27900	0.359957218170166	0.2356889247894287	423.3560485839844	0.3152117431163788	243.45123291015625	0.28140292	0.63091695	1.1075751781463623	False
43	28000	1.2591979503631592	0.23341155052185059	405.869384765625	0.39072614908218384	243.87197875976562	0.2812988	0.63357604	0.901850163936615	False
43	28100	1.2203736305236816	0.2345597743988037	375.1395263671875	0.3889714479446411	243.4711151123047	0.28101724	0.6305289	0.812942624092102	False
43	28200	1.2349650859832764	0.23483586311340332	395.7365417480469	0.3755601644515991	243.42884826660156	0.28138086	0.62934923	0.8114510774612427	False
43	28300	1.2264513969421387	0.2352616786956787	384.5258483886719	0.38945990800857544	243.6798095703125	0.28108275	0.6305743	0.7984282970428467	False
43	28400	1.2227551937103271	0.2300736904144287	394.9955749511719	0.3670054078102112	243.45533752441406	0.28135017	0.63312906	0.8123692274093628	False
43	28500	1.2239010334014893	0.2293541431427002	438.64434814453125	0.3469897508621216	243.5502471923828	0.28128982	0.63715994	0.6572156548500061	False
44	28600	0.8652224540710449	0.23548650741577148	406.4712219238281	0.2538134455680847	243.46841430664062	0.28115582	0.62367487	0.9141127467155457	False
44	28700	1.2326691150665283	0.23571372032165527	418.98089599609375	0.3920036554336548	243.48397827148438	0.28121638	0.6355536	0.6395649909973145	False
44	28800	1.2272002696990967	0.23604512214660645	411.2109375	0.39877957105636597	243.54188537597656	0.28105137	0.62876916	0.7790067195892334	False
44	28900	1.2200403213500977	0.23606133460998535	386.79791259765625	0.35277295112609863	243.42861938476562	0.2814274	0.63166744	0.8492422699928284	False
44	29000	1.2224526405334473	0.23297452926635742	410.0770263671875	0.3131672441959381	243.5126495361328	0.28120688	0.6307634	0.8480538129806519	False
44	29100	1.251049280166626	0.23594212532043457	367.8443603515625	0.3985668122768402	243.5380096435547	0.28145826	0.63129115	0.7867504358291626	False
45	29200	0.39850592613220215	0.23555850982666016	357.98382568359375	0.3440476655960083	243.51760864257812	0.28130051	0.6313879	1.1403162479400635	False
45	29300	1.2200713157653809	0.22931480407714844	375.35528564453125	0.3554937243461609	243.44410705566406	0.28141952	0.6313698	0.7885226011276245	False
45	29400	1.239384651184082	0.22942686080932617	425.5260314941406	0.48538509011268616	243.4598846435547	0.2815416	0.63396066	0.82198566198349	False
45	29500	1.2173426151275635	0.22879362106323242	373.1169128417969	0.29865017533302307	243.34848022460938	0.281423	0.62633634	0.9926089644432068	False
45	29600	1.2397370338439941	0.2288346290588379	420.6059265136719	0.27138739824295044	243.52999877929688	0.2812669	0.63805044	0.7924809455871582	False
45	29700	1.2345740795135498	0.2294759750366211	387.36346435546875	0.3729094862937927	243.3704071044922	0.28173092	0.6298903	0.8954262733459473	False
45	29800	1.2130651473999023	0.22978544235229492	392.58258056640625	0.3717729449272156	243.48036193847656	0.28104725	0.63447595	0.839896559715271	False
46	29900	0.9025614261627197	0.2299635410308838	424.87811279296875	0.3824416399002075	243.5233612060547	0.28132382	0.6283999	1.060356855392456	False
46	30000	1.2153241634368896	0.22967815399169922	372.6942138671875	0.3479769229888916	243.4888916015625	0.28164884	0.6341355	0.8930754661560059	False
46	30100	1.2106778621673584	0.2300279140472412	412.76220703125	0.30719202756881714	243.59938049316406	0.28141966	0.6359249	1.0496554374694824	False
46	30200	1.2123332023620605	0.2304520606994629	377.1056213378906	0.4037608802318573	243.68984985351562	0.28101715	0.6354549	0.6891765594482422	False
46	30300	1.2095832824707031	0.2296619415283203	390.43951416015625	0.2629026770591736	243.65216064453125	0.28072265	0.6206175	0.969577431678772	False
46	30400	1.2274723052978516	0.23270773887634277	396.903564453125	0.31233882904052734	243.5841827392578	0.28085533	0.6360167	0.8356532454490662	False
47	30500	0.4369618892669678	0.22884559631347656	408.139892578125	0.3372735381126404	243.52413940429688	0.2810801	0.6313932	0.8557902574539185	False
47	30600	1.2192187309265137	0.23011088371276855	402.9435119628906	0.3862799406051636	243.3821258544922	0.28157783	0.63164884	0.8456490635871887	False
47	30700	1.222475290298462	0.23446059226989746	407.51519775390625	0.3909417688846588	243.4689178466797	0.2810775	0.63419944	0.8042888641357422	False
47	30800	1.243661642074585	0.2294597625732422	381.77459716796875	0.46050164103507996	243.3341064453125	0.2815236	0.63908356	0.918210506439209	False
47	30900	1.2358450889587402	0.2346339225769043	432.3769226074219	0.39239662885665894	243.48904418945312	0.28141716	0.63882995	0.9470432996749878	False
47	31000	1.2561266422271729	0.2337956428527832	395.3623046875	0.35081225633621216	243.74557495117188	0.28153726	0.6400144	0.8084489703178406	False
47	31100	1.2276382446289062	0.23493194580078125	401.974365234375	0.3041851818561554	243.4025115966797	0.28140774	0.63256156	1.1059716939926147	False
48	31200	0.9477179050445557	0.23517251014709473	440.3404541015625	0.4991762638092041	243.55564880371094	0.2811275	0.6310389	0.9814985394477844	False
48	31300	1.2239806652069092	0.23425579071044922	383.2509765625	0.36402440071105957	243.42446899414062	0.28139973	0.63426125	0.7250626087188721	False
48	31400	1.2400894165039062	0.2343120574951172	372.75579833984375	0.41651368141174316	243.4585723876953	0.28124353	0.643002	0.9868046641349792	False
48	31500	1.2183117866516113	0.2339034080505371	375.301513671875	0.31540918350219727	243.48419189453125	0.28146425	0.63672787	1.0159282684326172	False
48	31600	1.2285070419311523	0.23477792739868164	392.25311279296875	0.42730024456977844	243.67535400390625	0.2812353	0.6386467	0.888497531414032	False
48	31700	1.228804111480713	0.23441410064697266	407.4799499511719	0.40275871753692627	243.3963165283203	0.28137496	0.6360047	1.0072154998779297	False
49	31800	0.47449707984924316	0.23426485061645508	459.3694152832031	0.4875458776950836	243.4449920654297	0.28162614	0.6381973	0.9343306422233582	False
49	31900	1.2177212238311768	0.2355024814605713	399.5987243652344	0.30670762062072754	243.49497985839844	0.28113073	0.63406026	0.8992839455604553	False
49	32000	1.2273008823394775	0.2361912727355957	433.69012451171875	0.4471685290336609	243.32733154296875	0.28164753	0.64378715	0.842020571231842	False
49	32100	1.2201805114746094	0.22994017601013184	459.6268005371094	0.39334428310394287	243.39846801757812	0.28134066	0.6301478	0.8506535291671753	False
49	32200	1.2134969234466553	0.23557806015014648	462.5819091796875	0.24989137053489685	243.4727020263672	0.2812288	0.63837075	0.801947832107544	False
49	32300	1.2220044136047363	0.23430395126342773	418.73516845703125	0.4017608165740967	243.35647583007812	0.28164795	0.6330414	0.9538233280181885	False
